DATE,CPI,UNRATE,IMPORTS,EXPORTS,GDP,year,INFLATION,INFLATION_LAGGED,TRADE,TRADE_GDP,UNRATE_c,TRADE_GDP_c,UNRATE_x_TRADE
1995-04-01,151.8,5.8,908.343,798.851,7580.997,1995,8.895265423242481,8.82140274765002,1707.194,22.51938630235574,-0.014583333333333393,3.407379563174228,-0.04969095196295769
1995-07-01,152.6,5.7,905.843,831.399,7683.125,1995,8.6120996441281,8.895265423242481,1737.242,22.611138046042463,-0.11458333333333304,3.4991313068609493,-0.4009421289111494
1995-10-01,153.5,5.5,909.201,839.421,7772.586,1995,8.327452364149623,8.6120996441281,1748.622,22.497300126367207,-0.3145833333333332,3.385293387185694,-1.0649568780521659
1996-01-01,154.7,5.6,936.735,847.94,7868.468,1996,8.333333333333325,8.327452364149623,1784.6750000000002,22.681352964770273,-0.21458333333333357,3.5693462255887596,-0.7659222109075888
1996-04-01,156.1,5.6,952.751,859.042,8032.84,1996,8.553546592489546,8.333333333333325,1811.7930000000001,22.554824943606498,-0.21458333333333357,3.4428182044249844,-0.7387714063661954
1996-07-01,157.0,5.5,973.757,859.577,8131.408,1996,8.650519031141869,8.553546592489546,1833.3339999999998,22.546328999848487,-0.3145833333333332,3.434322260666974,-1.0803805445014851
1996-10-01,158.2,5.2,992.62,903.798,8259.771,1996,8.653846153846146,8.650519031141869,1896.4180000000001,22.959692223912747,-0.614583333333333,3.847685484731233,-2.3647233708244024
1997-01-01,159.4,5.3,1027.213,918.374,8362.655,1997,8.95420369104578,8.653846153846146,1945.587,23.265183126650566,-0.5145833333333334,4.153176387469053,-2.1371553493851168
1997-04-01,159.9,5.1,1039.651,954.45,8518.825,1997,8.627717391304369,8.95420369104578,1994.101,23.408169553899743,-0.7145833333333336,4.29616281471823,-3.0699663446840693
1997-07-01,160.4,4.9,1070.888,974.057,8662.823,1997,8.086253369272246,8.627717391304369,2044.945,23.605988486663065,-0.9145833333333329,4.493981747481552,-4.110120806550834
1997-10-01,161.5,4.7,1085.344,968.33,8765.907,1997,8.099062918340017,8.086253369272246,2053.674,23.427969290570847,-1.114583333333333,4.315962551389333,-4.81049992706936
1998-01-01,162.0,4.6,1098.236,963.021,8866.48,1998,7.641196013289031,8.099062918340017,2061.257,23.24774882478729,-1.2145833333333336,4.135742085605777,-5.023203408142018
1998-04-01,162.2,4.3,1109.626,947.295,8969.699,1998,6.8511198945981455,7.641196013289031,2056.921,22.931884336364014,-1.5145833333333334,3.8198775971825008,-5.785522944065996
1998-07-01,163.2,4.5,1109.897,935.263,9121.097,1998,6.946264744429875,6.8511198945981455,2045.1599999999999,22.422302931325035,-1.3145833333333332,3.3102961921435217,-4.351660202588671
1998-10-01,163.9,4.5,1145.0,966.337,9293.991,1998,6.775244299674266,6.946264744429875,2111.337,22.71722664676564,-1.3145833333333332,3.605219907584125,-4.739362003511631
1999-01-01,164.7,4.3,1173.324,960.764,9411.682,1999,6.464124111182934,6.775244299674266,2134.088,22.674884255545397,-1.5145833333333334,3.5628775163638835,-5.396274904992799
1999-04-01,165.9,4.3,1222.126,974.597,9526.21,1999,6.2780269058296145,6.464124111182934,2196.723,23.059779282631816,-1.5145833333333334,3.947772543450302,-5.979230498100771
1999-07-01,166.7,4.3,1281.712,1005.309,9686.626,1999,6.1783439490445735,6.2780269058296145,2287.0209999999997,23.610088796656335,-1.5145833333333334,4.4980820574748215,-6.812720116217074
1999-10-01,168.1,4.1,1332.679,1030.971,9900.169,1999,6.257901390644749,6.1783439490445735,2363.65,23.874844964767775,-1.7145833333333336,4.762838225586261,-8.166283040953111
2000-01-01,169.3,4.0,1409.487,1052.904,10002.179,2000,6.210790464240912,6.257901390644749,2462.391,24.61854561890964,-1.8145833333333332,5.506538879728126,-9.992073675506662
2000-04-01,170.9,3.8,1455.86,1093.36,10247.72,2000,6.879299562226393,6.210790464240912,2549.22,24.8759724114242,-2.0145833333333334,5.763965672242687,-11.611989177205581
2000-07-01,172.7,4.0,1518.869,1125.002,10318.165,2000,7.668329177057354,6.879299562226393,2643.871,25.623461148372794,-1.8145833333333332,6.5114544091912805,-11.815576646678343
2000-10-01,173.9,3.9,1524.52,1113.177,10435.744,2000,7.6780185758513975,7.668329177057354,2637.697,25.275600857974283,-1.9145833333333333,6.163594118792769,-11.80071457327199
2001-01-01,175.6,4.2,1499.464,1096.812,10470.231,2001,8.39506172839506,7.6780185758513975,2596.276,24.796740396654094,-1.614583333333333,5.684733657472581,-9.17847621779427
2001-04-01,176.4,4.4,1422.028,1058.013,10599.0,2001,8.75462392108508,8.39506172839506,2480.041,23.39882064345693,-1.4145833333333329,4.286813904275416,-6.064055502089596
2001-07-01,177.4,4.6,1369.536,998.902,10598.02,2001,8.700980392156875,8.75462392108508,2368.438,22.347929141481146,-1.2145833333333336,3.2359224022996322,-3.9302974177930956
2001-10-01,177.6,5.3,1323.208,953.52,10660.465,2001,8.358755338621094,8.700980392156875,2276.728,21.356741943245442,-0.5145833333333334,2.244735204063929,-1.155103323757897
2002-01-01,177.7,5.7,1356.041,969.157,10783.5,2002,7.893139040680031,8.358755338621094,2325.198,21.562553901794406,-0.11458333333333304,2.4505471626128923,-0.2807918623827265
2002-04-01,179.3,5.9,1432.413,1004.154,10887.46,2002,8.077154912597951,7.893139040680031,2436.567,22.379572462263926,0.08541666666666714,3.267565723082413,0.27910457217995766
2002-07-01,180.0,5.8,1463.107,1015.56,10984.04,2002,7.97840431913619,8.077154912597951,2478.667,22.566077690904255,-0.014583333333333393,3.4540709517227413,-0.05037186804595685
2002-10-01,181.2,5.7,1499.335,1003.046,11061.433,2002,7.792980368828073,7.97840431913619,2502.3810000000003,22.62257521245213,-0.11458333333333304,3.5105684732706166,-0.4022526375622571
2003-01-01,182.6,5.8,1529.463,1004.201,11174.129,2003,7.855877141169509,7.792980368828073,2533.6639999999998,22.674375783562187,-0.014583333333333393,3.5623690443806737,-0.051951215230551705
2003-04-01,183.2,6.0,1527.336,1007.465,11312.766,2003,7.197191339964881,7.855877141169509,2534.801,22.40655379948635,0.18541666666666679,3.2945470603048364,0.6108639340981888
2003-07-01,183.7,6.2,1556.304,1037.31,11566.669,2003,6.369426751592355,7.197191339964881,2593.614,22.423171269100898,0.38541666666666696,3.3111645299193846,1.2761779959064306
2003-10-01,184.9,6.0,1615.376,1091.682,11772.234,2003,6.3254744105808,6.369426751592355,2707.058,22.995278551207868,0.18541666666666679,3.8832718120263543,0.7200233151465536
2004-01-01,186.3,5.7,1699.644,1133.669,11923.447,2004,6.093394077448755,6.3254744105808,2833.313,23.76253276422498,-0.11458333333333304,4.650526025043465,-0.5328727737028957
2004-04-01,187.4,5.6,1787.734,1170.152,12112.815,2004,6.235827664399096,6.093394077448755,2957.886,24.419476397517833,-0.21458333333333357,5.30746965833632,-1.1388945308513365
2004-07-01,189.1,5.5,1832.856,1180.185,12305.307,2004,6.595264937993228,6.235827664399096,3013.041,24.48570360739476,-0.3145833333333332,5.373696868213248,-1.6904754731254168
2004-10-01,190.8,5.5,1921.78,1221.444,12527.214,2004,7.432432432432434,6.595264937993228,3143.224,25.091165521719354,-0.3145833333333332,5.979158782537841,-1.8809437003400284
2005-01-01,191.6,5.3,1955.063,1258.408,12767.286,2005,7.8221722003376515,7.432432432432434,3213.471,25.169570102839394,-0.5145833333333334,6.057563363657881,-3.1171211475489513
2005-04-01,193.7,5.2,2002.063,1294.853,12922.656,2005,8.031232571109847,7.8221722003376515,3296.916,25.51268098446635,-0.614583333333333,6.400674245284836,-3.9337477132479703
2005-07-01,194.9,5.0,2053.275,1302.315,13142.642,2005,8.277777777777784,8.031232571109847,3355.59,25.532080992543204,-0.8145833333333332,6.42007425336169,-5.229685485550876
2005-10-01,199.1,5.0,2155.529,1350.743,13324.204,2005,9.878587196467992,8.277777777777784,3506.272,26.31505792015793,-0.8145833333333332,7.203051180976416,-5.867485441170372
2006-01-01,199.3,4.7,2204.784,1413.966,13599.16,2006,9.145673603504934,9.878587196467992,3618.75,26.61009944731881,-1.114583333333333,7.498092708137296,-8.357249164278025
2006-04-01,200.7,4.7,2253.809,1459.767,13753.424,2006,9.552401746724893,9.145673603504934,3713.576,27.001101689295698,-1.114583333333333,7.889094950114185,-8.793053746481434
2006-07-01,202.9,4.7,2298.702,1475.417,13870.188,2006,10.451823625476319,9.552401746724893,3774.119,27.210294481949344,-1.114583333333333,8.09828774276783,-9.026216546626642
2006-10-01,201.9,4.4,2269.198,1531.531,14039.56,2006,9.194159004867487,10.451823625476319,3800.729,27.07156776993011,-1.4145833333333329,7.9595610307485956,-11.259462374746446
2007-01-01,203.437,4.6,2317.264,1577.991,14215.651,2007,9.198604401502951,9.194159004867487,3895.255,27.401172130632638,-1.2145833333333336,8.289165391451125,-10.067882131700014
2007-04-01,205.904,4.5,2368.569,1622.764,14402.082,2007,9.874066168623251,9.198604401502951,3991.3329999999996,27.713583355517624,-1.3145833333333332,8.60157661633611,-11.307489260225179
2007-07-01,207.603,4.7,2414.664,1685.71,14564.117,2007,9.784769962982566,9.874066168623251,4100.374,28.153948502336252,-1.114583333333333,9.041941763154739,-10.077997590182884
2007-10-01,209.19,4.7,2480.413,1750.714,14715.058,2007,9.638364779874209,9.784769962982566,4231.127,28.753722887126916,-1.114583333333333,9.641716147945402,-10.746496123230811
2008-01-01,212.174,5.0,2584.568,1813.321,14706.538,2008,10.73799582463466,9.638364779874209,4397.889,29.90431194615619,-0.8145833333333332,10.792305206974678,-8.791231949848122
2008-04-01,213.942,5.0,2681.686,1905.282,14865.701,2008,10.450180691791445,10.73799582463466,4586.968,30.856049102561663,-0.8145833333333332,11.74404236338015,-9.566501175170078
2008-07-01,219.016,5.8,2709.569,1922.215,14898.999,2008,12.373524884556165,10.450180691791445,4631.784,31.08788717953468,-0.014583333333333393,11.975880440353166,-0.1746482564218177
2008-10-01,216.995,6.5,2328.779,1700.304,14608.209,2008,8.98794575590156,12.373524884556165,4029.083,27.58095123091407,0.6854166666666668,8.468944491732557,5.804755703708358
2009-01-01,211.933,7.8,1932.761,1511.768,14430.902,2009,6.338685398896127,8.98794575590156,3444.529,23.869117813980026,1.9854166666666666,4.757111074798512,9.444847613089546
2009-04-01,212.709,9.0,1879.461,1521.093,14381.236,2009,5.983557548579976,6.338685398896127,3400.554,23.645770085408515,3.185416666666667,4.533763346227001,14.441925325793928
2009-07-01,214.726,9.5,2018.722,1594.725,14448.882,2009,5.828486939379007,5.983557548579976,3613.447,25.00848854603422,3.685416666666667,5.896481806852705,21.730992325671743
2009-10-01,216.509,10.0,2176.763,1703.508,14651.249,2009,7.235760277365033,5.828486939379007,3880.2709999999997,26.484233528486207,4.185416666666667,7.372226789304694,30.855840874402354
2010-01-01,217.488,9.8,2269.069,1759.877,14764.61,2010,6.906806529785636,7.235760277365033,4028.946,27.28785927972361,3.9854166666666675,8.175852540542095,32.58417897928548
2010-04-01,217.403,9.9,2362.255,1819.741,14980.193,2010,5.5846413862771005,6.906806529785636,4181.996,27.916836585483246,4.085416666666667,8.804829846301732,35.971398601245205
2010-07-01,217.605,9.4,2431.195,1877.253,15141.607,2010,4.8178494530425775,5.5846413862771005,4308.448,28.45436419000969,3.585416666666667,9.342357450828178,33.496244110156866
2010-10-01,219.035,9.4,2495.702,1972.116,15309.474,2010,4.7062479085998365,4.8178494530425775,4467.818,29.183354045997923,3.585416666666667,10.07134730681641,36.109976489648005
2011-01-01,221.187,9.1,2608.884,2040.407,15351.448,2011,4.247928586914518,4.7062479085998365,4649.291,30.285683799990725,3.2854166666666664,11.173677060809212,36.7101848435336
2011-04-01,224.093,9.1,2697.224,2116.132,15557.539,2011,4.744743902553017,4.247928586914518,4813.356,30.939057906266537,3.2854166666666664,11.827051167085024,38.85679102186059
2011-07-01,225.395,9.0,2723.903,2156.793,15647.68,2011,2.912572597435803,4.744743902553017,4880.696,31.19117977872758,3.185416666666667,12.079173039546067,38.4771991197207
2011-10-01,226.75,8.8,2751.911,2150.123,15842.259,2011,4.4954952879098675,2.912572597435803,4902.034,30.942771482274082,2.9854166666666675,11.830764743092569,35.31976224344095
2012-01-01,227.842,8.3,2792.253,2189.981,16068.805,2012,7.506617657467229,4.4954952879098675,4982.234,31.005628607727832,2.4854166666666675,11.893621868546319,29.56060601911617
2012-04-01,229.187,8.2,2780.827,2215.586,16207.115,2012,7.746733800638439,7.506617657467229,4996.4130000000005,30.82851574755902,2.385416666666666,11.716509008377507,27.948755863733837
2012-07-01,228.59,8.2,2750.817,2227.734,16319.541,2012,6.456600504829413,7.746733800638439,4978.5509999999995,30.506685206403784,2.385416666666666,11.39467846722227,27.181055927019784
2012-10-01,231.638,7.8,2753.373,2237.498,16420.419,2012,6.987700280357867,6.456600504829413,4990.871,30.394297490216292,1.9854166666666666,11.282290751034779,22.400048095283633
2013-01-01,231.679,8.0,2755.277,2255.929,16648.189,2013,6.524957698815559,6.987700280357867,5011.206,30.10060733933283,2.185416666666667,10.988600600151315,24.014670894914023
2013-04-01,231.797,7.6,2759.783,2261.403,16728.687,2013,6.62088379645176,6.524957698815559,5021.186,30.015422011303095,1.7854166666666664,10.903415272121581,19.467139350433737
2013-07-01,232.9,7.3,2767.183,2285.116,16953.838,2013,7.028790698743137,6.62088379645176,5052.299,29.800326038269333,1.4854166666666666,10.68831929908782,15.87660762552003
2013-10-01,233.669,7.2,2783.259,2349.24,17192.019,2013,6.681124021275142,7.028790698743137,5132.499,29.853963051111098,1.385416666666667,10.741956311929584,14.882085307152447
2014-01-01,235.288,6.6,2853.69,2343.602,17197.738,2014,6.3751486298923465,6.681124021275142,5197.2919999999995,30.2207883385594,0.7854166666666664,11.108781599377888,8.72502221451138
2014-04-01,236.468,6.2,2900.572,2395.168,17518.508,2014,5.522260847059024,6.3751486298923465,5295.74,30.229400814270253,0.38541666666666696,11.11739407508874,4.284828966440455
2014-07-01,237.498,6.2,2888.549,2399.191,17804.228,2014,5.369684331950575,5.522260847059024,5287.74,29.6993500644903,0.38541666666666696,10.587343325308787,4.080538573296098
2014-10-01,237.43,5.7,2906.969,2376.218,17912.079,2014,4.710033076074982,5.369684331950575,5283.187,29.4951077426579,-0.11458333333333304,10.383101003476387,-1.1897303233149996
2015-01-01,234.747,5.7,2825.476,2299.045,18063.529,2015,3.030608930750267,4.710033076074982,5124.521000000001,28.369434344750694,-0.11458333333333304,9.25742760556918,-1.0607469131381324
2015-04-01,236.222,5.4,2809.968,2300.441,18279.784,2015,3.0695458293882316,3.030608930750267,5110.409,27.95661589874366,-0.41458333333333286,8.844609159562147,-3.6668275474018026
2015-07-01,238.034,5.2,2798.806,2260.724,18401.626,2015,4.13141432258628,3.0695458293882316,5059.530000000001,27.495015929570577,-0.614583333333333,8.383009190389064,-5.152057731593277
2015-10-01,237.733,5.0,2745.517,2222.279,18435.137,2015,2.631260846665917,4.13141432258628,4967.796,26.947431961042657,-0.8145833333333332,7.8354252218611435,-6.382606795307722
2016-01-01,237.652,4.8,2693.639,2181.957,18525.933,2016,2.578136128004682,2.631260846665917,4875.596,26.317681274136095,-1.0145833333333334,7.205674534954582,-7.310757288589337
2016-04-01,238.992,5.1,2711.306,2221.936,18711.702,2016,3.104009111420769,2.578136128004682,4933.242,26.364475022101143,-0.7145833333333336,7.252468282919629,-5.182492960502987
2016-07-01,240.101,4.8,2751.229,2270.0,18892.639,2016,3.0918849291541317,3.104009111420769,5021.228999999999,26.577700447248265,-1.0145833333333334,7.465693708066752,-7.574568407976059
2016-10-01,241.741,4.9,2799.145,2268.339,19089.379,2016,3.454459085287298,3.0918849291541317,5067.484,26.546091415545785,-0.9145833333333329,7.434084676364272,-6.799089943591486
2017-01-01,243.618,4.7,2873.148,2339.728,19280.084,2017,3.5403420488932635,3.454459085287298,5212.876,27.03762079044884,-1.114583333333333,7.925614051267328,-8.83375732797504
2017-04-01,244.193,4.4,2903.18,2349.681,19438.643,2017,3.266826801089384,3.5403420488932635,5252.861,27.022776229801636,-1.4145833333333329,7.9107694906201225,-11.190442675273044
2017-07-01,244.243,4.3,2916.022,2384.524,19692.595,2017,2.8400239159908747,3.266826801089384,5300.546,26.916442449560357,-1.5145833333333334,7.8044357103788435,-11.82046825301129
2017-10-01,246.626,4.2,3034.004,2479.107,20037.088,2017,3.8731415575116834,2.8400239159908747,5513.111,27.514532051763208,-1.614583333333333,8.402525312581695,-13.566577327605858
2018-01-01,248.859,4.0,3093.299,2517.268,20328.553,2018,6.011578422727437,3.8731415575116834,5610.567,27.599441042360468,-1.8145833333333332,8.487434303178954,-15.401156829310143
2018-04-01,250.227,4.0,3105.995,2562.172,20580.912,2018,5.928744994115709,6.011578422727437,5668.1669999999995,27.540893231553582,-1.8145833333333332,8.428886492372069,-15.294916947616816
2018-07-01,251.214,3.8,3153.747,2535.501,20798.73,2018,5.537024122604328,5.928744994115709,5689.248,27.353824007523535,-2.0145833333333334,8.241817268342022,-16.6038277051807
2018-10-01,252.772,3.8,3171.622,2537.415,20917.867,2018,6.326004383068384,5.537024122604328,5709.037,27.292634569289504,-2.0145833333333334,8.18062783010799,-16.48055648273839
2019-01-01,252.561,4.0,3132.539,2540.244,21111.6,2019,6.273458670661314,6.326004383068384,5672.783,26.870455105250198,-1.8145833333333332,7.758448366068684,-14.078351097595466
2019-04-01,255.233,3.7,3165.41,2547.448,21397.938,2019,6.795624958157598,6.273458670661314,5712.858,26.698170636815572,-2.114583333333333,7.586163897634059,-16.041575741872016
2019-07-01,255.802,3.7,3117.952,2532.405,21717.171,2019,6.539331364717338,6.795624958157598,5650.357,26.017923789429116,-2.114583333333333,6.905917050247602,-14.603137095836074
2019-10-01,257.155,3.6,3050.824,2537.466,21933.217,2019,6.376245651337564,6.539331364717338,5588.29,25.478660973444978,-2.214583333333333,6.366654234263464,-14.099486356295962
2020-01-01,259.127,3.6,2932.536,2430.941,21751.238,2020,6.366114162336123,6.376245651337564,5363.477,24.658260830946723,-2.214583333333333,5.54625409176521,-12.282641874055036
2020-04-01,256.032,14.8,2356.583,1829.691,19958.291,2020,4.848214322277866,6.366114162336123,4186.274,20.975112548464196,8.985416666666667,1.8631058092826827,16.740781990492106
2020-07-01,258.352,10.2,2804.369,2116.753,21704.437,2020,5.7766240997694895,4.848214322277866,4921.122,22.673345546811465,4.385416666666666,3.5613388076299515,15.617954562627181
2020-10-01,260.319,6.9,3036.076,2277.965,22087.16,2020,5.552131567636831,5.7766240997694895,5314.041,24.059412799110437,1.0854166666666671,4.947406059928923,5.369996994214521
2021-01-01,262.687,6.4,3182.082,2393.033,22680.693,2021,5.556560140481159,5.552131567636831,5575.115,24.580884719880473,0.5854166666666671,5.468877980698959,3.201572317867518
2021-04-01,266.614,6.1,3348.435,2522.815,23425.91,2021,6.548853640894059,5.556560140481159,5871.25,25.06306051717948,0.28541666666666643,5.951053777997966,1.6985299324702514
2021-07-01,271.903,5.4,3454.82,2581.341,23982.379,2021,8.235607888095409,6.548853640894059,6036.161,25.16915023317745,-0.41458333333333286,6.057143493995937,-2.511190740219146
2021-10-01,276.55,4.5,3686.382,2777.597,24813.6,2021,9.406896333454661,8.235607888095409,6463.979,26.050145887738985,-1.3145833333333332,6.938139148557472,-9.120762089041175
2022-01-01,282.543,4.0,3914.397,2865.226,25250.347,2022,11.871191514129254,9.406896333454661,6779.623,26.849623096268733,-1.8145833333333332,7.737616357087219,-14.040549681297849
2022-04-01,288.561,3.7,4089.904,3093.734,25861.292,2022,13.057872610516652,11.871191514129254,7183.638,27.7775681122196,-2.114583333333333,8.665561373038088,-18.324051653403455
2022-07-01,294.913,3.5,3984.675,3129.075,26336.304,2022,15.28955989398051,13.057872610516652,7113.75,27.011193370185886,-2.314583333333333,7.899186631004373,-18.283325723012204
2022-10-01,298.007,3.6,3908.3,3057.684,26770.514,2022,15.886138710116482,15.28955989398051,6965.984,26.021106654881564,-2.214583333333333,6.90909991570005,-15.300777521644068
2023-01-01,300.42,3.5,3880.433,3085.516,27216.445,2023,15.935429345456086,15.886138710116482,6965.9490000000005,25.594632215926804,-2.314583333333333,6.482625476745291,-15.004576884716704
2023-04-01,302.845,3.4,3813.697,3016.211,27530.055,2023,18.284042619672558,15.935429345456086,6829.907999999999,24.808915201949286,-2.4145833333333333,5.696908462767773,-13.755660225724686
2023-07-01,304.609,3.5,3847.616,3082.082,28074.846,2023,17.90464172911377,18.284042619672558,6929.698,24.68294216110749,-2.314583333333333,5.570935421925977,-12.894394278666168
2023-10-01,307.696,3.9,3897.676,3109.632,28424.722,2023,18.19959357557459,17.90464172911377,7007.308,24.652160186474294,-1.9145833333333333,5.540153447292781,-10.60708545429597
2024-01-01,309.698,3.7,3986.579,3164.101,28708.161,2024,17.89620346648291,18.19959357557459,7150.68,24.9081785489499,-2.114583333333333,5.796171809768385,-12.256488306072729
2024-04-01,313.023,3.9,4087.002,3192.632,29147.044,2024,17.406812845537022,17.89620346648291,7279.634,24.97554812076312,-1.9145833333333333,5.863541381581605,-11.226238603486449
2024-07-01,313.569,4.2,4194.811,3256.486,29511.664,2024,15.32384710724044,17.406812845537022,7451.297,25.248650838529468,-1.614583333333333,6.136644099347954,-9.90812328540555
2024-10-01,315.631,4.1,4186.921,3248.255,29825.182,2024,14.131621768215496,15.32384710724044,7435.176,24.929189032274806,-1.7145833333333336,5.817182293093293,-9.974043806699543
2025-01-01,318.961,4.0,4558.265,3293.661,30042.113,2025,12.889365512506057,14.131621768215496,7851.926,26.136397263401545,-1.8145833333333332,7.024390524220031,-12.746341972074264
2025-04-01,320.302,4.2,4167.305,3267.506,30485.729,2025,10.99975395150421,12.889365512506057,7434.811,24.387840618802326,-1.614583333333333,5.275833879620812,-8.518273451471101
2025-07-01,322.169,4.3,4123.437,3366.868,31098.027,2025,9.242047654732065,10.99975395150421,7490.305,24.086110028780926,-1.5145833333333334,4.974103289599412,-7.533693940705777
2026-01-01,326.588,4.3,4416.654,3524.222,31856.257,2026,8.71047200585846,8.107863238111857,7940.876,24.927209747209158,-1.5145833333333334,5.815203008027645,-8.807609555908536
